"Segreteria";"Delegazione";"Provincia";"Comune";"Pop istat";"Attivi";"Non attivi";"Donatori"
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"ALIMENA";2224;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"ALIMINUSA";1339;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"ALTAVILLA MILICIA";7043;0;2;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"ALTOFONTE";10208;3;2;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"BALESTRATE";6502;3;1;5
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"BAUCINA";2013;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"BELMONTE MEZZAGNO";11074;0;1;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"BISACQUINO";4931;0;2;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"BLUFI";1101;0;1;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"BOLOGNETTA";4022;1;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"BOMPIETRO";1507;1;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"BORGETTO";7097;0;1;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"CALTAVUTURO";4270;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"CAMPOFELICE DI FITALIA";572;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"CAMPOFELICE DI ROCCELLA";6747;1;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"CAMPOFIORITO";1357;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"CAMPOREALE";3490;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"CAPACI";10564;4;27;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"CASTELBUONO";9306;9;8;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"CASTELDACCIA";11030;2;5;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"CASTELLANA SICULA";3632;2;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"CASTRONOVO DI SICILIA";3256;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"CEFALA DIANA";1018;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"CEFALU";13797;4;5;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"CERDA";5343;0;9;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"CHIUSA SCLAFANI";3021;3;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"CIMINNA";3891;4;5;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"CINISI";11903;1;3;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"COLLESANO";4149;0;1;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"CONTESSA ENTELLINA";1939;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"FICARAZZI";11749;2;10;1
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"GANGI";7176;0;1;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"GERACI SICULO";1941;0;2;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"GIARDINELLO";2210;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"GIULIANA";2092;1;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"GODRANO";1163;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"GRATTERI";1017;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"ISNELLO";1671;2;2;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"ISOLA DELLE FEMMINE";7323;1;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"LASCARI";3504;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"LERCARA FRIDDI";7022;0;2;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"MARINEO";6814;0;1;1
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"MEZZOJUSO";2977;0;1;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"MISILMERI";27755;1;1;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"MONREALE";37757;6;6;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"MONTELEPRE";6422;0;2;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"MONTEMAGGIORE BELSITO";3612;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"PALAZZO ADRIANO";2297;0;6;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"PALERMO";656081;537;334;18
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"PARTINICO";31852;4;6;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"PETRALIA SOPRANA";3462;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"PETRALIA SOTTANA";3038;2;1;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"PIANA DEGLI ALBANESI";6002;2;10;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"POLIZZI GENEROSA";3715;2;2;1
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"POLLINA";3064;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"PRIZZI";5213;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"ROCCAMENA";1610;0;0;1
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"ROCCAPALUMBA";2688;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"SAN CIPIRELLO";5449;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"SAN GIUSEPPE JATO";8800;2;4;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"SAN MAURO CASTELVERDE";1927;1;2;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"SANTA CRISTINA GELA";940;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"SANTA FLAVIA";10802;6;8;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"SCIARA";2865;0;4;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"SCILLATO";643;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"SCLAFANI BAGNI";456;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"TERMINI IMERESE";27568;7;2;1
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"TERRASINI";11537;1;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"TORRETTA";4081;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"TRABIA";9546;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"TRAPPETO";3174;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"USTICA";1302;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"VALLEDOLMO";3793;5;6;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"VENTIMIGLIA DI SICILIA";2103;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"VICARI";2951;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"VILLABATE";20401;1;3;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI PALERMO";"PA";"VILLAFRATI";3380;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI RAGUSA";"RG";"ACATE";9321;1;0;2
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI RAGUSA";"RG";"CHIARAMONTE GULFI";8200;4;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI RAGUSA";"RG";"COMISO";30365;3;17;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI RAGUSA";"RG";"GIARRATANA";3200;0;2;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI RAGUSA";"RG";"ISPICA";15356;1;3;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI RAGUSA";"RG";"MODICA";54988;30;20;6
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI RAGUSA";"RG";"MONTEROSSO ALMO";3257;3;0;3
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI RAGUSA";"RG";"RAGUSA";73333;42;46;1
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI RAGUSA";"RG";"SANTA CROCE CAMERINA";9821;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI RAGUSA";"RG";"VITTORIA";62747;6;19;1
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI SIRACUSA";"SR";"AUGUSTA";34393;11;4;1
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI SIRACUSA";"SR";"AVOLA";31799;2;4;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI SIRACUSA";"SR";"BUCCHERI";2147;3;2;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI SIRACUSA";"SR";"BUSCEMI";1131;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI SIRACUSA";"SR";"CANICATTINI BAGNI";7375;2;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI SIRACUSA";"SR";"CARLENTINI";17607;10;4;1
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI SIRACUSA";"SR";"CASSARO";823;2;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI SIRACUSA";"SR";"FERLA";2603;23;2;1
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI SIRACUSA";"SR";"FLORIDIA";22938;4;6;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI SIRACUSA";"SR";"FRANCOFONTE";12404;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI SIRACUSA";"SR";"LENTINI";23869;12;2;1
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI SIRACUSA";"SR";"MELILLI";13197;4;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI SIRACUSA";"SR";"NOTO";23900;7;4;1
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI SIRACUSA";"SR";"PACHINO";21902;1;0;1
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI SIRACUSA";"SR";"PALAZZOLO ACREIDE";9080;0;4;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI SIRACUSA";"SR";"PORTOPALO DI CAPO PASSERO";3767;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI SIRACUSA";"SR";"PRIOLO GARGALLO";12157;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI SIRACUSA";"SR";"ROSOLINI";21768;2;1;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI SIRACUSA";"SR";"SIRACUSA";123768;134;74;17
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI SIRACUSA";"SR";"SOLARINO";7748;2;2;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI SIRACUSA";"SR";"SORTINO";8980;5;14;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI TRAPANI";"TP";"BUSETO PALIZZOLO";3137;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI TRAPANI";"TP";"CALATAFIMI SEGESTA";7097;0;5;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI TRAPANI";"TP";"CAMPOBELLO DI MAZARA";10805;0;1;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI TRAPANI";"TP";"CASTELLAMMARE DEL GOLFO";15184;1;2;2
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI TRAPANI";"TP";"CUSTONACI";5412;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI TRAPANI";"TP";"ERICE";28527;13;14;9
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI TRAPANI";"TP";"FAVIGNANA";4325;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI TRAPANI";"TP";"GIBELLINA";4324;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI TRAPANI";"TP";"MAZARA DEL VALLO";51407;3;4;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI TRAPANI";"TP";"PACECO";11427;1;3;1
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI TRAPANI";"TP";"PANTELLERIA";7788;0;2;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI TRAPANI";"TP";"PARTANNA";11199;2;1;1
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI TRAPANI";"TP";"PETROSINO";7647;0;2;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI TRAPANI";"TP";"POGGIOREALE";1600;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI TRAPANI";"TP";"SALAPARUTA";1748;0;0;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI TRAPANI";"TP";"SALEMI";11120;0;5;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI TRAPANI";"TP";"SAN VITO LO CAPO";4283;2;4;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI TRAPANI";"TP";"SANTA NINFA";5159;0;0;2
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI TRAPANI";"TP";"TRAPANI";70654;59;53;16
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI TRAPANI";"TP";"VALDERICE";12131;0;1;0
"DIREZIONE REGIONALE FAI SICILIA";"DELEGAZIONE FAI DI TRAPANI";"TP";"VITA";2194;3;0;0
"DIREZIONE REGIONALE FAI SICILIA";"GRUPPO FAI DI ACIREALE";"CT";"ACIREALE";52881;73;77;15
"DIREZIONE REGIONALE FAI SICILIA";"GRUPPO FAI DI ALCAMO";"TP";"ALCAMO";45910;40;55;16
"DIREZIONE REGIONALE FAI SICILIA";"GRUPPO FAI DI BAGHERIA";"PA";"BAGHERIA";55973;19;34;0
"DIREZIONE REGIONALE FAI SICILIA";"GRUPPO FAI DI CACCAMO";"PA";"CACCAMO";8388;6;2;0
"DIREZIONE REGIONALE FAI SICILIA";"GRUPPO FAI DI CALTAGIRONE ";"CT";"CALTAGIRONE";39610;75;99;2
"DIREZIONE REGIONALE FAI SICILIA";"GRUPPO FAI DI CARINI";"PA";"CARINI";35123;15;24;3
"DIREZIONE REGIONALE FAI SICILIA";"GRUPPO FAI DI CASTELVETRANO";"TP";"CASTELVETRANO";30660;13;6;5
"DIREZIONE REGIONALE FAI SICILIA";"GRUPPO FAI DI CORLEONE";"PA";"CORLEONE";11363;3;7;9
"DIREZIONE REGIONALE FAI SICILIA";"GRUPPO FAI DI GIARDINI NAXOS TAORMINA";"ME";"TAORMINA";11096;8;10;2
"DIREZIONE REGIONALE FAI SICILIA";"GRUPPO FAI DI MARSALA";"TP";"MARSALA";82545;54;29;23
"DIREZIONE REGIONALE FAI SICILIA";"GRUPPO FAI DI NICOSIA";"EN";"NICOSIA";14592;32;29;7
"DIREZIONE REGIONALE FAI SICILIA";"GRUPPO FAI DI PIAZZA ARMERINA";"EN";"AIDONE";5142;0;0;1
"DIREZIONE REGIONALE FAI SICILIA";"GRUPPO FAI DI PIAZZA ARMERINA";"EN";"PIAZZA ARMERINA";20928;48;3;2
"DIREZIONE REGIONALE FAI SICILIA";"GRUPPO FAI DI SCICLI";"RG";"POZZALLO";19116;0;3;1
"DIREZIONE REGIONALE FAI SICILIA";"GRUPPO FAI DI SCICLI";"RG";"SCICLI";26409;20;19;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"ANGHIARI";5858;13;8;2
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"AREZZO";99503;339;171;2
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"BADIA TEDALDA";1145;2;0;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"BIBBIENA";12725;15;6;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"BUCINE";10150;14;0;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"CAPOLONA";5410;6;4;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"CAPRESE MICHELANGELO";1602;0;0;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"CASTEL FOCOGNANO";3323;1;2;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"CASTEL SAN NICCOLO";2806;3;1;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"CASTELFRANCO DI SOPRA";3075;5;4;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"CASTIGLION FIBOCCHI";2244;5;2;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"CASTIGLION FIORENTINO";13477;23;6;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"CAVRIGLIA";9432;8;2;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"CHITIGNANO";974;0;0;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"CHIUSI DELLA VERNA";2099;0;0;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"CIVITELLA IN VAL DI CHIANA";9133;6;12;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"CORTONA";23083;32;13;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"FOIANO DELLA CHIANA";9534;2;5;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"LATERINA";3593;5;2;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"LORO CIUFFENNA";5879;7;3;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"LUCIGNANO";3579;6;4;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"MARCIANO DELLA CHIANA";3367;4;0;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"MONTE SAN SAVINO";8709;16;1;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"MONTEMIGNAIO";614;0;0;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"MONTERCHI";1864;2;7;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"MONTEVARCHI";24022;27;16;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"ORTIGNANO RAGGIOLO";876;0;1;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"PERGINE VALDARNO";3255;3;1;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"PIEVE SANTO STEFANO";3224;4;0;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"POPPI";6379;8;3;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"PRATOVECCHIO";3163;5;2;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"SAN GIOVANNI VALDARNO";17171;15;13;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"SESTINO";1463;3;0;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"SUBBIANO";6383;1;0;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"TALLA";1166;2;0;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI AREZZO";"AR";"TERRANUOVA BRACCIOLINI";12206;8;11;1
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"BAGNO A RIPOLI";25913;99;42;6
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"BARBERINO DI MUGELLO";10853;11;8;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"BARBERINO VAL D ELSA";4278;14;0;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"BORGO SAN LORENZO";18049;28;7;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"CALENZANO";16304;34;37;4
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"CAMPI BISENZIO";43224;47;36;1
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"CAPRAIA E LIMITE";7162;1;0;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"CASTELFIORENTINO";17937;20;9;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"CERRETO GUIDI";10501;13;4;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"CERTALDO";16328;15;6;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"DICOMANO";5676;4;3;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"EMPOLI";47549;118;44;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"FIESOLE";14264;56;27;2
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"FIGLINE VALDARNO";16987;30;24;1
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"FIRENZE";368901;2.316;1.066;39
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"FIRENZUOLA";4908;0;0;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"FUCECCHIO";23340;17;11;1
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"GAMBASSI TERME";4912;8;8;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"GREVE IN CHIANTI";14304;32;18;1
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"IMPRUNETA";14880;54;35;1
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"INCISA IN VAL D ARNO";6259;10;2;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"LASTRA A SIGNA";19634;42;20;0
"DIREZIONE REGIONALE FAI TOSCANA";"DELEGAZIONE FAI DI FIRENZE";"FI";"LONDA";1877;0;0;1
